2022-04-02 20:24:22,936 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-04-02 20:24:22,986 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-04-02 20:24:22,987 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-04-02 20:24:22,988 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-04-02 20:24:22,991 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-04-02 20:24:22,992 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-04-02 20:24:22,993 INFO  SwAddin.cs: 201 - Setting up command manager
2022-04-02 20:24:22,994 INFO  SwAddin.cs: 204 - Adding command manager
2022-04-02 20:24:22,998 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-04-02 20:24:22,999 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-04-02 20:24:23,000 INFO  SwAddin.cs: 210 - Adding event handlers
2022-04-02 20:24:23,020 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-04-02 21:41:51,743 INFO  SwAddin.cs: 294 - Assembly export called for file MainAssem.SLDASM
2022-04-02 21:41:55,042 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-02 21:41:55,304 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-02 21:41:55,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MainAssem.SLDASM
2022-04-02 21:41:55,349 INFO  ExportHelperExtension.cs: 1136 - Found 59 in MainAssem.SLDASM
2022-04-02 21:41:55,350 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MainAssem.SLDASM
2022-04-02 21:41:55,351 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-02 21:41:55,353 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-04-02 21:41:55,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gantry_y-2
2022-04-02 21:41:55,356 INFO  ExportHelperExtension.cs: 1136 - Found 28 in gantry_y-2
2022-04-02 21:41:55,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gantry_y-2
2022-04-02 21:41:55,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gantry_structure-1
2022-04-02 21:41:55,358 INFO  ExportHelperExtension.cs: 1136 - Found 34 in gantry_structure-1
2022-04-02 21:41:55,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gantry_structure-1
2022-04-02 21:41:55,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-2
2022-04-02 21:41:55,360 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-2
2022-04-02 21:41:55,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-2
2022-04-02 21:41:55,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2022-04-02 21:41:55,363 INFO  ExportHelperExtension.cs: 1136 - Found 35 in link1-1
2022-04-02 21:41:55,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2022-04-02 21:41:55,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2022-04-02 21:41:55,366 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link2-1
2022-04-02 21:41:55,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2022-04-02 21:41:55,369 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2022-04-02 21:41:55,370 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link3-1
2022-04-02 21:41:55,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2022-04-02 21:41:55,372 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2022-04-02 21:41:55,373 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link4-1
2022-04-02 21:41:55,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2022-04-02 21:41:55,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link6-1
2022-04-02 21:41:55,377 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link6-1
2022-04-02 21:41:55,378 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link6-1
2022-04-02 21:41:55,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link5-1
2022-04-02 21:41:55,380 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link5-1
2022-04-02 21:41:55,382 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link5-1
2022-04-02 21:41:55,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MainAssem.SLDASM
2022-04-02 21:41:55,383 INFO  ExportHelperExtension.cs: 1136 - Found 59 in MainAssem.SLDASM
2022-04-02 21:41:55,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MainAssem.SLDASM
2022-04-02 21:41:55,385 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-02 21:41:55,386 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2022-04-02 21:41:55,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gantry_y-2
2022-04-02 21:41:55,388 INFO  ExportHelperExtension.cs: 1136 - Found 28 in gantry_y-2
2022-04-02 21:41:55,388 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gantry_y-2
2022-04-02 21:41:55,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gantry_structure-1
2022-04-02 21:41:55,390 INFO  ExportHelperExtension.cs: 1136 - Found 34 in gantry_structure-1
2022-04-02 21:41:55,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gantry_structure-1
2022-04-02 21:41:55,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-2
2022-04-02 21:41:55,393 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-2
2022-04-02 21:41:55,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-2
2022-04-02 21:41:55,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2022-04-02 21:41:55,395 INFO  ExportHelperExtension.cs: 1136 - Found 35 in link1-1
2022-04-02 21:41:55,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2022-04-02 21:41:55,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2022-04-02 21:41:55,398 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link2-1
2022-04-02 21:41:55,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2022-04-02 21:41:55,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2022-04-02 21:41:55,400 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link3-1
2022-04-02 21:41:55,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2022-04-02 21:41:55,402 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2022-04-02 21:41:55,403 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link4-1
2022-04-02 21:41:55,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2022-04-02 21:41:55,405 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link6-1
2022-04-02 21:41:55,406 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link6-1
2022-04-02 21:41:55,407 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link6-1
2022-04-02 21:41:55,407 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5-1
2022-04-02 21:41:55,408 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link5-1
2022-04-02 21:41:55,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link5-1
2022-04-02 21:41:55,812 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-02 21:41:55,818 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-02 21:41:55,824 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-02 21:47:54,021 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-04-02 21:47:57,265 INFO  ExportHelperExtension.cs: 347 - Creating joint x_rail
2022-04-02 21:47:57,275 INFO  ExportHelperExtension.cs: 1397 - Fixing components for structure
2022-04-02 21:47:57,277 INFO  ExportHelperExtension.cs: 1402 - Fixing 663
2022-04-02 21:47:57,278 INFO  ExportHelperExtension.cs: 1409 - Component 663 is already fixed
2022-04-02 21:47:57,675 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-02 21:47:57,676 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-02 21:47:57,678 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-02 21:47:57,680 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-02 21:47:59,436 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent structure to child x_rail failed
2022-04-02 21:47:59,443 INFO  ExportHelperExtension.cs: 347 - Creating joint carriage
2022-04-02 21:47:59,444 INFO  ExportHelperExtension.cs: 1397 - Fixing components for x_rail
2022-04-02 21:47:59,445 INFO  ExportHelperExtension.cs: 1402 - Fixing 560
2022-04-02 21:47:59,446 INFO  ExportHelperExtension.cs: 1402 - Fixing 663
2022-04-02 21:47:59,446 INFO  ExportHelperExtension.cs: 1409 - Component 663 is already fixed
2022-04-02 21:48:00,383 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-02 21:48:00,384 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-02 21:48:00,391 INFO  : 0 - L1: 1, System.Double[]
2022-04-02 21:48:00,395 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-02 21:48:01,089 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: gantry_y-2
2022-04-02 21:48:01,091 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: base-2
2022-04-02 21:48:01,093 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2022-04-02 21:48:01,098 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: base-2
2022-04-02 21:48:01,099 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: gantry_structure-1
2022-04-02 21:48:01,100 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2022-04-02 21:48:01,100 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: base-2
2022-04-02 21:48:01,101 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: gantry_structure-1
2022-04-02 21:48:01,102 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 560
2022-04-02 21:48:04,700 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent x_rail to child carriage failed
2022-04-02 21:48:04,734 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2022-04-02 21:48:04,735 INFO  ExportHelperExtension.cs: 1397 - Fixing components for carriage
2022-04-02 21:48:04,736 INFO  ExportHelperExtension.cs: 1402 - Fixing 566
2022-04-02 21:48:04,737 INFO  ExportHelperExtension.cs: 1402 - Fixing 560
2022-04-02 21:48:04,738 INFO  ExportHelperExtension.cs: 1402 - Fixing 663
2022-04-02 21:48:04,738 INFO  ExportHelperExtension.cs: 1409 - Component 663 is already fixed
2022-04-02 21:48:05,073 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-04-02 21:48:05,074 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-02 21:48:05,075 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-02 21:48:05,076 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-02 21:48:05,079 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 566
2022-04-02 21:48:05,081 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 560
2022-04-02 21:48:08,399 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent carriage to child link_1 failed
2022-04-02 21:48:09,106 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2022-04-02 21:48:09,107 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2022-04-02 21:48:09,108 INFO  ExportHelperExtension.cs: 1402 - Fixing 380
2022-04-02 21:48:09,108 INFO  ExportHelperExtension.cs: 1402 - Fixing 566
2022-04-02 21:48:09,114 INFO  ExportHelperExtension.cs: 1402 - Fixing 560
2022-04-02 21:48:09,115 INFO  ExportHelperExtension.cs: 1402 - Fixing 663
2022-04-02 21:48:09,116 INFO  ExportHelperExtension.cs: 1409 - Component 663 is already fixed
2022-04-02 21:48:09,515 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-04-02 21:48:09,516 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-02 21:48:09,517 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-02 21:48:09,517 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-02 21:48:09,518 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 380
2022-04-02 21:48:09,519 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 566
2022-04-02 21:48:09,519 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 560
2022-04-02 21:48:12,916 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2022-04-02 21:48:14,107 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2022-04-02 21:48:14,107 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2022-04-02 21:48:14,108 INFO  ExportHelperExtension.cs: 1402 - Fixing 381
2022-04-02 21:48:14,109 INFO  ExportHelperExtension.cs: 1402 - Fixing 380
